methodA,methodB,methodC,methodD,methodE
7,4.086196926890389,3.2041101582476923,4.983098374651893,8.675384768875864
1,4.976132967663162,1.9071065400908616,10.214321879297025,4.820541421464456
5,3.2713163313731237,1.365348205612751,12.23144328267922,7.0590092154287465
2,0.8135998669964035,2.500242953642455,7.365965219885807,0.5670028224543657
7,4.547578282354937,2.359575427744803,2.1833209124321997,0.2537885374083092
3,11.02005829835673,3.488498913902744,4.438764560142037,2.762065062491958
0,9.051117584660865,1.2886751287452056,6.0198296883896765,3.550548695205804
9,10.619904681217315,4.25834676184908,5.104368376528173,4.099923637407089
0,3.4173404977161925,2.957151543893032,5.212596058227852,6.045247642903238
2,6.833389377214174,4.319161675016768,6.749504140994178,1.0339219120211172
9,5.0883288517709415,5.695103255251165,-1.6728698305435765,1.4174561980080382
0,9.116281686891702,2.4877058749754446,-0.23057289699933392,4.108261752954267
0,8.796742737173467,7.27187191077679,5.53877565255229,3.500999015160594
7,-2.633107144764738,1.6245946877127835,5.188255003373896,7.802785080874345
0,6.588912264270162,3.2152209726002656,11.398099145850523,6.9625659026249656
7,6.814010244662825,4.202713842460195,4.746321051154927,5.317657235907693
9,1.539938692533279,7.314781106178177,8.807152358403656,1.5676811563096935
2,5.3269520287957,4.3421194444881355,-1.948501313558288,5.1645345538722305
2,7.158284355854011,3.5470050438306537,12.475459964820617,6.626571825129083
1,8.600790433346802,1.5822676423494189,6.392384570397756,8.58107348915075
5,3.201789219014707,2.4003566939653402,-0.8724329855425381,7.491020353659607
8,9.317192288904337,1.0053935204641398,6.562246835936661,5.34139018094069
5,8.88567591614186,1.5073673774847145,-1.9875880679228013,8.256540917297192
6,2.141839059462668,3.0200038248840197,2.795924012350974,6.1312115371442
1,6.008544234104785,3.592827451401313,8.301211179811698,4.112004734725158
8,1.4446585909831402,2.0833641662796096,7.6511594595707795,7.493204762162671
1,3.798515176871722,2.3563190403710537,6.152204306237637,7.177791937831167
2,4.10347974782459,3.1153926251845525,0.8240376583691758,1.8118627803460208
8,9.163596674016517,1.6538006563070544,2.587727911831176,2.993799882436287
8,4.089385734301106,3.386437692746591,6.4793609457366905,7.390403294761727
5,1.1953976643264554,1.6807573632160229,9.943094425986834,8.05193560269078
0,9.968494982314041,2.0102014113694135,6.757810639562818,8.3550696867984
4,6.5962633748926525,2.8650917024696883,5.745373529227866,3.7564141329385032
1,8.662784286619692,2.5384568349382124,-2.9649129752771506,4.668749247266639
1,7.590455570429102,2.719783830361019,-1.008919453470404,6.9843833000651
8,0.4296170429679744,1.220748327217034,-1.818631389974044,2.386087685964717
3,6.838137566705748,6.492953980120507,8.250980123224743,8.257476258435105
3,9.58569176936299,7.012715191505542,6.893453539383231,2.0008989944295
1,5.778824147637797,0.9497312433051167,2.7324243672662814,3.179925434648478
7,0.34851218995381483,0.8772140814626487,2.58929666044408,7.6944386108457765
5,9.163930045212435,2.8136900702138488,5.763777981183187,2.345291123688248
6,5.090601823284467,1.3727519838647375,11.278193974057121,7.478065022976487
6,9.045711104361573,1.5940086298916767,4.8035928237777235,3.4394985433634764
3,3.3975354184021933,2.823649737249653,-9.369391132846163,8.161587347107195
4,5.626753518514626,3.362808693897479,3.9811682474362406,2.352457957653571
5,-0.7912202972495823,1.4390977411482586,7.103251917425899,2.639984416898424
3,1.4598981884696487,1.4643506937526696,9.400953430136944,8.09237269336471
8,6.595469213387249,5.352529844583948,2.192924777034103,0.3313284483823
4,5.9340376470881075,2.0645040444157585,9.351122103389272,5.478975450439808
4,0.1979426144795493,3.2010001810149658,3.0957524928738627,1.2418907451653618
9,5.241898818538497,0.8256203934251003,4.8341884729096884,5.514484452869823
3,6.2457690257490475,1.7822257904619705,1.0702033273261966,6.232259281797932
2,6.788881306843651,1.523226748151465,-2.886890141816856,4.163322143047362
2,-2.231147814897234,2.9641002902062286,-2.5761005254139206,5.83155303830889
6,1.4944416221310108,2.054547493955872,1.7133204005141738,7.5568718037734
6,10.202051663358358,3.820434578289565,5.575010168014846,7.6857248046477915
0,6.589566027164022,5.912951550873261,3.9531098130733695,5.489649019247679
1,7.87237113040963,2.920900728936865,-0.23724298900437635,3.002587520898921
9,2.7184125709946847,1.7943735420206521,1.204270630737005,4.14186398483914
5,12.174953558377554,3.5911663924312904,2.2075349777705244,6.819168521917705
0,6.447188736287493,2.303156532368993,5.763158775400088,1.225150739919988
2,7.4836920786025765,4.475785958748161,1.9362050508886997,2.075539941422619
1,4.77283969017676,4.65791242308891,-6.345170998470982,1.4477627231288355
3,3.4948255315723413,2.4354488924207125,-1.0644316376872078,3.2448274890093303
7,10.058112499787335,7.779958964511573,2.907012150635793,3.279241707114361
2,3.2242580918772035,4.641181830954516,7.085629782992753,8.375214465039011
9,5.907660488476965,1.4519511214425995,9.303872950434254,8.113703745600093
6,0.992396436587379,1.0309285300170354,2.5448458323423737,3.090698577183059
2,3.8201649280728613,3.534355165909456,5.045446529872624,0.8775152892480999
9,0.8476952745180188,3.9346983970439395,1.119536804047415,7.808263271367641
3,1.6954240852746194,3.8615037491395636,2.244366558986812,6.204754909203248
4,7.489951505055699,2.3094156969637845,4.6288862318758595,3.2108694248902143
1,4.505624606479003,3.3133180216198554,6.576927110559081,6.500413645736351
1,4.0902576880571075,7.038012345131737,3.3847020286405556,5.478707725262055
1,2.2135806731599206,3.2819007961035225,7.4148390570630625,4.169446499823129
9,4.942618052845969,1.6932776116041903,11.122834112189336,4.500609678400925
1,2.0449436497916453,2.7898473480258277,7.3718555690454854,4.408606114123789
4,9.018653923208523,3.814575212068553,7.214843518979666,6.328830495126977
6,2.346281652271832,5.551195239707986,7.493144011750378,4.2221571914552305
9,3.664377779751362,2.1454539836705138,0.5099639360172352,1.2734588988812412
9,6.313415473232473,3.9257952070963027,7.760916107560356,0.054884690423225635
9,4.742605786998165,2.918834071290611,3.9309039325283726,6.536162162909727
1,7.120830085348887,2.686852028206555,-2.0006492804535254,0.36218501500643674
9,5.016576030034272,1.3074114308997475,-0.5743677263439517,1.6099779957800249
5,7.652214744763828,4.609654231886166,5.313683076428331,8.425902915625565
0,4.199382587823479,1.721062487146302,1.1237022426726475,3.6775536773658204
8,3.8918350509607738,2.095240586438084,4.208443241888499,0.4437397001951344
0,8.155064798844412,1.4484817174885816,3.7781970139997365,0.6797858447765847
4,5.262368515415126,2.1447705993378023,10.282783582895867,3.191589452530447
7,3.211046519668532,4.29324582494364,9.975246603170273,1.4251596096338965
5,6.260471161930557,5.074377887386502,1.9685036518411057,1.1130942321269408
7,-3.1808206735744005,2.085874514660886,8.12219226351986,7.069679016545788
8,8.286129620422946,2.4034368852575767,4.9193532586962485,4.451659546531724
1,2.0724986155319214,1.5021304250035576,1.0089248000203703,2.541241353779331
4,2.9786919605903988,2.0846552245386847,5.152833071661322,1.1693622000417427
6,4.02570323194374,1.4484677786164595,5.07487069878077,7.646200632745249
8,9.46054999725302,3.3269527076978753,8.475333962504322,0.414742601563304
3,3.0306505048905397,1.448582576768171,11.469522266872627,1.4261968671269338
2,1.908839781866435,2.9563105151581763,6.57108534507457,6.756054732043376
5,1.9290660254680505,2.9623704062890748,5.11960285783657,5.691644052371762
9,1.9014345154062617,2.3075808751687292,8.120883991775463,8.153109030931336
4,2.14126332753457,1.3410555911181272,11.285601599716824,5.538322400542755
3,2.000281344767448,2.417531501858176,8.264239597646528,3.7056167520367564
8,7.035152195738825,1.9712435910120636,5.604922634023638,8.779313263466051
6,1.1562733602801156,1.549841675842993,15.482990993379902,2.7072055799453163
0,2.6020828437701735,1.270245830326676,7.749901247592538,3.0356926222593232
8,8.423024387787217,1.8049954850593273,-1.676588223474318,2.9563344319201548
2,10.338131515163605,8.070469124595487,6.927239661214813,1.1930494040078286
7,4.267866735926675,4.484289249419828,9.137102245929244,6.580499672564265
5,6.568726782540609,3.038665230979611,8.023507530615294,1.544280361185142
2,6.870741139125794,4.196879707336684,9.609362126146218,3.1314561145664186
1,0.4518111693483924,3.9311968489367706,8.86329042257766,4.781122669203365
1,1.9478658676823173,1.8835754644944438,9.358011413480824,1.7907778680946749
2,4.60086643994664,1.7635450721323442,1.2025591467449894,8.89484229739513
7,1.3591841893540195,2.5463006812347544,17.40662470047166,6.2111469125409835
1,0.07958564264528079,4.65074098806368,7.370007111866734,6.798949694024682
7,4.690973660232458,4.229879573638804,6.501940669968759,0.11128420204723177
5,0.460775796021867,1.3804352597872762,5.59711792501988,8.031653150583413
6,9.869951152956503,6.490964053580799,6.219853943677421,8.62221570755947
1,6.670426443441929,3.205234120948725,2.8048091933840906,4.322363191219214
4,5.343875896713364,1.8444945344579533,5.068649040474377,3.4112672892796057
8,7.878163488776257,5.616967441130327,13.283117745958895,5.322490455336169
7,5.595318386957814,6.620573241724464,10.439368296729842,8.420989785691178
2,5.891150210091425,3.740596708941233,5.2867087641268,0.1691608198798351
3,5.080091017671663,3.068210820203281,3.7003489938150946,4.607699329743034
4,7.0057475181189535,1.9315190821863195,3.2094977859796474,5.195259116852197
1,4.0675432539702125,1.9804217760713878,0.013014409968444163,7.6978801296557045
2,10.502084898195204,3.446791412753268,6.52119459905404,5.837784219756808
6,7.684562713178069,5.505398665163002,-2.2198974209646662,1.6832486631704282
5,8.310559884244235,1.4853311631658546,-7.531685031572355,5.300077689018814
4,6.300436587194186,1.3477570646922237,4.156476394647431,8.725877493176778
1,-0.9980709215964003,2.811089996534238,5.794264423531498,4.234648886691019
7,8.577785762227006,6.473818279749157,-5.5801625356175535,6.445955066297159
1,7.4322910580593575,2.9961060323917548,-1.1580944057326015,7.033784823814183
3,9.507178363898877,2.8982529194288436,1.6326410018291626,4.4619295827735925
4,3.2843879727868415,2.457904222079295,-3.248021583527847,8.361799126218553
4,7.853948885787293,1.7793597137916577,7.423480702095246,7.504521016624924
0,7.100151924690882,4.165892144261053,7.929781378366682,1.5732446555851771
7,3.623995981598237,4.225150432516192,7.662793183572927,8.995720722960284
5,2.231942716488229,0.8144955064339532,-1.9845104125853386,8.770067910898174
2,4.935555884368227,2.7225783651206465,12.65788395637611,0.108627448352424
6,7.710755420346814,1.6011517483843691,7.311828766837337,4.858461081095091
8,1.896465180311401,1.8112714121600624,-1.9507909848129827,0.6580321400782879
6,4.899442982677289,3.1398559777736974,2.8901508967834717,2.1363211396957165
7,8.060040112577635,1.3705416038292053,9.645897316665415,0.6568433031694875
7,6.162875773424963,2.431446941246827,5.726746485411404,6.924727641247807
9,1.4146528379866052,7.261649562304442,13.524293416936793,7.276382365130809
0,4.981347173932138,3.0311864545022287,11.735261932731678,6.039227236990653
5,10.299785408593205,5.312542143439768,9.662957809475522,3.455179526026395
5,3.399318995773927,3.33427153917329,2.2826748814224485,2.2174618124851118
9,0.703769087582824,2.8615763272014094,6.464422473239733,1.111890000572712
2,9.4400996365998,1.9536285702711633,1.1250984649360296,8.090054285425023
5,11.82532037239636,2.1132796701380268,2.410203595064786,1.768564243603627
4,6.589804576523481,3.7887828733932114,6.331839285194562,2.1806046379631248
7,4.9659475089513805,1.5705579046045925,3.2729674340902863,3.6411654352908576
6,4.025800657433574,2.299692376691053,8.13173818816569,6.835136772738701
6,3.9119142877997044,8.59084071035677,5.449618031192414,3.568809523870175
4,5.339336473429962,2.087830472756252,-1.3441450032241145,1.6400009495943937
1,4.969753108964397,1.9675216784807343,7.360409429383577,7.595970436332776
4,7.5200840833471965,1.9230046939119454,5.146843472960935,0.669701708149062
8,1.6809554252783752,2.292853838796055,11.121782872102106,3.7463810808316653
9,0.2067629380211864,1.7958265202603707,7.1043024663827286,5.963626629813517
8,0.4823852081730786,2.1602681135314015,9.30646641686668,8.947624891227198
8,2.197258966025544,3.053683801340406,4.556577329308427,1.1670370960725092
5,5.862495430083146,5.336792793910285,8.237540047183618,4.361514388220632
4,3.88588917467356,3.0572347271591176,-1.2142489834411467,1.3120994791566662
9,7.080128594227981,3.252612139558428,5.100285025473567,8.16946102069369
2,5.499392557014415,2.614020707081236,9.19079951838163,2.477019460580854
3,6.7263645628492945,2.9204140240297893,10.611082866239324,2.9837017293479144
3,4.37614707314545,2.581192179372641,6.2971149938909985,1.8373950475389635
5,0.7093434313674445,1.3571616067745649,11.17848616725723,6.367386451249448
6,5.265412557536785,1.5568628541464733,9.399315004791738,1.13257161203401
5,6.143624652985853,3.5729604106431845,6.98297765943029,8.047219221390709
6,2.658719777768292,2.0596551168923463,1.7258011213007287,7.220587477069394
4,1.0335988497165354,5.885378618887835,3.6364921330585473,6.77645929813488
3,8.454535620504029,3.7241126223359124,8.671628963955186,1.1078345289422566
3,2.1926839230006347,1.805192049728157,3.8929418220094427,3.779968920921415
9,4.974880209259343,3.492507075680367,3.507374737074814,7.969134489245069
3,3.0816867675413504,2.3453687479950034,-1.2123260269738276,8.751723551502096
6,6.406657411062342,2.966605904541575,2.5104992554514407,0.3490718152288269
7,0.43564453518473734,4.659990364090378,2.0499419017749774,5.853796178521309
1,0.08008486352525246,2.649975685010682,4.608850024289138,1.4695377821332758
5,7.618497589563197,1.79402519484526,4.260224214609462,2.681973831725127
9,5.636399851553902,2.269451461657434,3.4899097908180536,7.237781666286636
0,3.779375999610176,2.0341016016229387,4.072923107643958,8.377471263460828
0,9.260298853315675,2.027145442956412,3.068649946135394,0.6377253578079625
6,6.403029860823535,4.1529338853251145,0.45197117463608905,4.736427345719509
9,1.8180301533771646,2.109548387230339,2.3010285703355438,1.954497286448606
7,2.2967848426590103,2.7555134633641796,5.268290685567879,8.76060965427433
0,2.3687537629055964,2.4386953852333852,11.737279005469528,2.6321585630037188
6,3.0059898497179187,2.412198565101383,2.664220221959865,7.321506208617391
2,2.7330134531074757,1.6787858657241865,-4.675648705222569,3.036880975946279
4,1.5837439600978946,2.0792826059403735,6.572182179021497,0.8793275571135432
5,3.718114363054927,2.104649958785974,0.778943817844207,3.60466536112559
9,8.81868683773779,4.474780368797953,5.749572241774987,5.199873115182697
2,3.8259227456869933,2.895468125219125,3.8975562682864195,7.673087473278418
2,3.1319927535569954,1.848737324710007,11.642002637493784,4.540949608472815
4,3.712886051041825,1.9197899463385273,-1.3296174157211356,4.001211983991594
2,1.8140591086437983,3.233109214661327,-6.851448294050099,0.8806654166854931
1,2.4478214166258137,4.17776688394023,2.00986270298439,6.771265103040911
6,5.764212105038043,3.6801828079978707,-4.235275518712379,3.258428888718384
4,7.121751735222852,4.078919841560982,9.264262199245767,1.1904051776808098
9,5.086053081047443,2.8037074330241496,10.03160996283857,1.1583673846637412
3,2.07068988592435,2.4911310050027313,6.303874028480296,8.247409157469985
9,10.076649372748907,2.7395844065891946,7.551524894872399,7.400531155328044
6,6.595372438106439,1.901096236440886,5.849727705869166,3.7042520990076464
2,5.611624595388468,2.3401161137168938,0.0752695304448503,0.19558068526311756
6,5.022760075216944,1.8724782633610866,-2.9776976142433416,7.622011807980093
8,1.5757465534549127,2.9523343989812387,7.316063886213381,1.7086307982512885
6,12.209354963993274,1.2496274139294348,3.0623559841150216,8.32267718147063
2,6.5053450386600105,4.171713016507876,8.902588185246598,6.241198191152475
0,8.726242667526034,2.833963111331077,6.483787438348431,0.1975353391632816
0,2.7262555192234714,1.3557945382919163,1.3275234964189715,4.722884837423996
3,4.073583461279945,1.920866180648237,4.962905164032138,4.539964328591921
6,10.20981113794156,1.6658932325968492,4.330994053866027,5.313495891347329
7,3.6111787668831763,3.8764941646589945,1.1954476593261063,7.915241144920137
8,5.882376494861173,1.7878745927468083,11.93453988001454,7.907788632642296
0,5.586083209075877,3.4528815671123847,-2.6466938880176025,5.798417501766034
2,10.620904395385002,6.233107589971832,10.783230340987025,7.811396914212892
0,7.717110038353799,7.343022861279503,-2.299269375238554,8.245948979193262
4,2.851603421201555,2.2798550228490972,6.917596857487032,1.267452356153974
8,7.363198073189879,2.273890658698565,-4.326025217057168,6.762131472334487
6,6.385570115846159,1.6771618497972154,5.407597694944209,4.859737204225178
3,7.216367220555261,5.013874719969024,10.481007149462698,4.856620062323679
2,2.5439460900920263,1.5917973191959864,13.83526966817174,3.676981658922492
3,1.145260239242707,5.3883506270572825,3.682696700379589,2.520269564367312
3,6.003033034042199,2.6536543892598345,9.222598908561782,0.7880630482557077
4,2.9492733094652586,1.7688836438436502,6.5581702220906495,7.653094078763167
1,9.14309923883293,4.380468874063079,4.702268918358305,3.5689174687164638
4,4.448735849093332,2.191539068081259,7.17487368283113,5.740058236673996
9,0.8402724415280005,1.582753138379808,7.946749608502311,7.109458888634435
7,3.802129988705942,2.155982746549886,-1.1828648810883715,2.8939131861617344
5,4.649817660622449,2.307116103903916,2.2722283080438275,8.403962269639479
7,4.918273090700646,2.7780021800210877,5.584721027944063,1.147392063466088
1,5.618745190146341,5.869413201140629,1.578596174311988,5.971947258288428
1,1.4410377897302493,2.6122212963075144,5.11511213261326,0.15209020845133936
9,0.437853129504326,2.3915609871124555,-0.7027148534421555,7.732309676487828
4,6.956791527362255,5.70983937666542,1.305608168750001,5.361823476532831
1,9.732969671056473,3.797532662542702,0.19728664545058017,2.082601788355649
4,3.7688359089301158,3.223451297712981,3.0907126031607346,6.070678453758626
2,8.098432763699424,3.4849200006818295,2.858839592821385,8.582312371391478
2,8.473077153585521,7.653014826932564,6.625674166158392,4.11887045601257
0,6.408552036695135,2.6501068483638686,9.881468340761726,8.887669769579967
9,5.739283072051919,2.9121452325449133,1.2816819676309272,8.047023671667775
3,0.7377303241825199,2.6589288862622897,13.660572874410498,6.64964828046403
9,6.61920349754881,1.7279730428084483,3.503483420210321,3.827715825437231
0,-0.8974205130191963,2.1722722868222992,5.083368120353718,0.4404772924366125
3,5.9391959296583625,2.208412049276306,1.5217540516647814,6.9122944692157136
9,2.0158174093123478,2.437801870512114,3.951383731833241,1.2896393835477682
9,3.7997026982961613,4.6340330410670925,3.7309188439224377,6.589299880252669
7,3.6821414942290955,3.432263588600276,-2.340946267079331,3.5567238405399717
5,2.667323289391456,2.497905382946386,7.952988645714341,6.172770678360309
0,6.423986932100036,4.803909388684925,-0.7657155437376764,1.2232232403488332
5,2.9131574385166825,2.5821781786750746,1.6745081242624567,0.15868525388768928
0,3.7678440310341648,1.5878298830982127,9.427146659514047,1.3564843624076879
0,-0.04889009248458187,2.9076473031876975,10.449869923384684,0.685203253597328
2,5.667721477124076,2.6873920139980276,4.342949223480767,2.459782832280786
4,2.649599228323556,3.7004036267591203,7.752916518797415,5.990030939574185
5,4.739231114034965,1.379838331320625,-1.6414893416146938,1.0771656826805476
4,6.925237910534828,4.815940047920058,8.614418614549969,5.117991326515337
7,1.3876815118265151,2.8845516103207185,15.464340343448098,0.29181293159869504
4,10.740062337340778,4.221143463815504,-0.6200994039184966,0.1578498514316653
2,7.629699227005706,4.848756140086943,10.495969025129527,6.751478471907967
5,1.104796462125325,1.527939398741169,-3.9682633930574056,0.4762785812931237
7,2.2097896207522227,3.4757797369288173,7.8730831438194535,4.655889191792424
9,6.631557900109284,3.840719079608106,1.2555636191372397,8.680927472817913
3,3.412114454669302,3.1808503796278917,5.888512679380965,8.722636040171999
7,6.080782669462069,3.326587835301545,5.746200899693706,6.190770807133728
8,7.075373180858205,2.3849923382283627,6.040297094704269,2.2903477183778382
1,6.5431102765039295,3.4636468932456492,7.474357324425816,3.6096539786828656
8,3.4101862922738113,7.012104001008528,8.87363819034354,6.4791758848404415
8,5.730803834010626,1.5969871533622135,2.8165860258374718,5.0607078383424415
3,4.344168587479841,3.0491223750071685,8.395151980848933,6.38721407576008
1,5.540262176515152,1.8941674407787636,6.241763228662307,4.755257180984764
5,7.037727529806297,4.354108927709077,11.778602191722381,0.2874484521713754
5,8.394194940502972,7.550321466054247,-1.2910249787145531,0.2050062662829566
3,5.076046116778912,1.7010347021905086,4.289443249622349,0.4646604735869012
4,2.2230702533004885,1.5835977047232448,15.037673011195153,8.635323498653264
6,9.571068915144624,9.768339902922106,0.21629381627751343,4.409534672406041
3,8.12838044371573,3.6403702998822465,4.881132687306944,4.862650127513064
1,-3.1362977056617787,1.5902086618082723,8.094009143184445,2.525677368174347
9,3.521564684276619,5.23893467631658,3.7563127119962827,8.231166342991168
4,7.309660382708797,3.933855309601187,0.0490685267980302,3.4286308789525433
0,6.799940166691821,1.406878080491886,-3.723721394707706,5.434939659781963
5,9.093055767103856,1.4083837960531664,-11.470876571903654,5.531317461553787
1,4.614468951211393,3.460384507312739,8.16418623909334,5.963992263679767
8,5.19657499922079,5.243090068684858,5.204527547961215,8.670103128587769
7,8.81896411960276,2.8677911037295525,11.516198433400893,1.6843195450301234
4,7.076492590501736,1.5176826426820178,3.9136078722153544,1.6494388125804418
0,3.466228656528239,1.6943396203961685,5.498164280616721,6.471982255720268
4,-0.2593465066716307,1.9827966239624824,0.3462929531505061,2.0893454733785592
3,4.737402108216669,2.905996013408459,3.009879158767015,1.8328642134641995
0,6.933912818848502,0.9657401465711047,4.97574937032983,4.85947268053765
7,6.537159489115311,2.8896435687953717,3.7890163501991845,6.71801943594655
1,5.7018572759063835,1.5839123512923334,1.2249013756141802,2.3146322981241205
9,-1.9553642633957597,2.236180671266375,1.6514801928232048,6.0367483941146425
6,3.813026533101509,2.193612910441501,6.355048411164663,7.665901077877209
1,0.45818052549064703,2.8613733575986076,0.23919553575481256,6.330184763836016
6,1.3822146760223006,1.913204771433103,7.672687035944788,3.215395656723941
5,11.45791498299459,2.6390212285255936,-0.7224966875664744,7.4353679147954495
6,2.5935841376536377,2.1550548553752935,4.568856007932931,8.249640808171405
5,8.481546439833417,4.681287727373835,7.005126556224376,4.043794983394089
6,4.788637246392716,2.8302352890977454,4.159269614457421,0.07054845856630987
4,2.9059155467680498,4.2861072750139995,7.249869118190073,5.8650968004694075
7,9.843667661643199,3.7590165938736986,0.7888739514625973,2.8332078565325243
9,5.498884926758414,2.101660741861714,4.174388951577857,5.735950657502111
5,3.9235937263975433,3.0578331819275495,8.128921450297662,4.709682795182728
3,4.69476883166965,3.7595745897484663,4.982669318807654,4.260881894656898
1,8.760279291969749,3.003694607261602,10.109639001022938,8.154954847709906
3,1.36491272722161,3.5895138328479694,3.676298150387422,7.5437015572662744
9,2.5196381780812027,2.0666176931529594,12.017068826863486,4.938851759852809
3,5.960498261793983,2.5805864643315792,10.505050879606861,8.482513630350473
6,7.025063522022364,3.579002712538155,-0.5003318770798977,8.145473180986931
2,6.082792954893742,2.116268305572829,-0.871825246733831,2.59664394558684
5,5.718100970703867,2.427114551915205,8.664262285176896,7.452370193263311
9,7.751389419516845,2.2475333321016184,0.08624691676273422,4.014438470310015
8,6.970419755138095,1.725643696951383,7.468030310836044,4.176491175279103
4,-1.2545857099595992,3.4013418982506187,-1.8081132347230326,4.899795427719322
4,1.560498963338774,6.4324620777557815,4.757328078207028,6.609393358618929
3,9.29257883061772,0.969842044809716,1.2092218500586065,2.893264117984238
4,1.0657971189195767,5.760470655038025,5.363673854186838,6.622160418261372
6,6.843819822899567,1.862214212574111,7.174670556038158,3.712464243344877
5,0.9789479192902624,1.9257769179111344,-1.921998248968995,0.20458687566188016
4,6.511424666510107,2.041629288521884,12.356262695081888,5.447263059127618
7,7.803913300119606,2.50991438832547,9.968013054884514,3.5256442512753505
9,5.641517195592171,2.111851068328342,1.7961774418862113,7.667590927285136
8,6.1988032283680585,3.7610653986734564,5.890733414101128,2.2211874247807435
9,9.171080825625477,2.0732280036997173,-5.298889805148363,0.415900767769246
1,9.594980560779327,1.8588430464671493,6.237202840751955,7.604571608276128
5,5.236249586298564,2.4217890408203533,5.540941753529291,1.3329998379488612
8,2.4979719989564337,2.363239771666825,-3.1608437445319844,1.4606796754152158
2,8.702730745058442,1.7250473626514853,3.9062545309044436,2.458018672482303
4,4.3383940721791125,4.172185636873934,3.4435394062933833,8.976722613326727
8,-1.6780659724829539,4.024188375774452,1.853291697309825,0.5929049825703117
3,7.518959261934762,1.6366221053970764,3.716457246596681,2.7902956400388224
3,4.845038457425736,3.1835484159421594,7.723176604756537,7.607461936899576
9,4.73061167030523,1.039280075029687,4.056655230538936,2.9373691731318567
6,7.592544519658634,2.7721025173541642,0.38701468038420117,5.955494693296097
9,7.004795577820575,2.461588962074276,10.556524866612019,3.6361484427852373
9,4.761266822579629,2.5537871666022003,5.740432210107223,3.0680515353843143
7,6.021155341159794,4.719249259891836,5.702054786195122,0.793360365906126
8,2.2856080184607075,2.334718631847327,8.2534772933861,5.261345269110208
2,-1.6616524867180615,2.5042589419171284,2.1335227219459165,2.694957251110737
1,4.915086959640038,1.5218462946953333,5.273921437208528,4.40167755947027
6,5.746603921963037,3.073137290275046,2.427711188844279,4.590447502174687
3,6.2851102494863085,5.853217651171348,5.80057653011751,6.283589214248509
1,5.268605290296802,3.3211003439125997,10.006617082328342,6.205822543596843
9,6.403318914992615,5.273177787754885,10.559068816197263,8.359655018587587
7,8.062493894649704,5.132805338695477,10.707802502790294,5.767516708968951
5,2.3986961871038055,3.731523273705102,-3.1455122637102892,2.9618834418276783
4,8.259340244282328,2.837478236236924,1.631749226479688,5.531214621858836
4,3.058175824275816,3.3689683302594453,5.359908336709901,6.8039951215647125
2,4.8320379755562355,6.578395146319788,7.808655771847591,0.4985586424611854
4,7.855983352659188,0.9715517983327409,4.538019025619718,5.293993191242797
1,8.369765422670564,2.5330442974383733,4.402832803551928,7.92666389985558
0,11.579296240708597,5.055546322436224,10.478729610229781,6.983396058717709
3,4.90325405800208,3.331145589199757,9.68020535889502,3.168340840214591
7,2.327095935811382,5.891110090535625,7.327890098229638,1.4989209671038186
6,4.064077514685989,3.603132795911337,1.6427787728037133,8.755904321293093
8,11.320013109632002,4.920529017294162,7.110154804911563,1.3462340736677636
2,9.859911142190763,2.292661808789793,4.3511269778523,8.430471510366822
4,1.3300767396413544,1.7360666808717193,0.27972157907848505,8.36743014098051
3,6.877880041751726,2.2765977644588586,6.756696087128724,7.453451762117137
3,5.937508339117832,1.882252966945068,12.293743294850966,1.581182699465459
3,6.692874113308102,2.489804532839782,0.6239320536466968,1.4239918688304458
7,9.581326513745882,3.540819236122518,3.766464704554304,8.424410249013604
3,4.35524981274063,2.81053899429698,3.050301098481021,3.103528205479419
2,4.484855946999782,3.0858882912124694,2.8957758921998,1.3129864713611654
6,7.778180304053345,4.35209835879024,1.560399824812908,3.6903015763000786
6,6.019948416502803,4.808678872847963,2.3658572933862874,8.30314395552471
4,7.988204877038724,2.4577503149383815,-0.6447125815076928,7.356033089769084
4,5.5180337200935305,2.917503888211115,-0.12247882838559399,7.411399788208351
2,8.526021622552399,2.9393265253085374,-1.1266790070804813,2.7338064820954076
5,6.406740711343752,2.041598944879962,10.48519109487841,3.6029446889861108
0,4.5572730742698795,2.416814316537142,-8.166863696142885,1.0092269254988042
1,7.075489940303465,5.023131267602279,0.9474718071914912,8.21561052634878
7,1.0999865243299052,3.8974139621518527,6.629929361447443,1.9690379890153662
5,4.0440013541610025,3.6374664339227656,-2.414562945631065,1.0098328895491908
1,6.318665974408178,3.0717362190186916,9.921188118492916,3.339591376191893
0,6.553482196062227,1.6849146485912108,5.472455394306216,4.140722992986738
6,-0.8267164810406049,2.417372613755213,2.607496052411596,2.885478894731442
8,0.25527561804127696,1.7488058681505485,11.939610798069115,8.283157151520676
1,7.843047152517843,3.029614385466984,3.3280925611623156,4.055133464488278
5,7.12896410429202,3.263286080686608,4.607942499232465,3.2315927322318494
6,3.4819699836046407,2.338091762257741,2.0028334583610468,8.536591555941168
6,7.7434705036264235,6.5439674409872115,5.991647591193491,5.520871219184257
6,5.80169229118872,2.6136862540595382,8.328581122123055,3.1115717192749264
3,5.906317455358671,4.852117452907986,5.390223876317585,1.1187443184499397
9,3.1817712307282378,4.058676878587685,9.888089025267776,1.3751430546256365
9,6.251110551707868,4.130570881113885,12.60706250336579,8.036815018700047
6,6.673022324287844,4.537058325164677,-0.1740730766571792,3.581413339333941
